uniprot_id,apo_entropy_norm_mean,apo_entropy_norm_std,apo_dom_occ_mean,apo_dom_occ_std,apo_fraction_locked,apo_prmsd_mean,apo_prmsd_std,holo1_entropy_norm_mean,holo1_entropy_norm_std,holo1_dom_occ_mean,holo1_dom_occ_std,holo1_fraction_locked,holo1_prmsd_mean,holo1_prmsd_std,holo2_entropy_norm_mean,holo2_entropy_norm_std,holo2_dom_occ_mean,holo2_dom_occ_std,holo2_fraction_locked,holo2_prmsd_mean,holo2_prmsd_std
A0AB33TD28,0.18234408832616159,0.21471698394514194,0.8088888888888889,0.2313460344469319,0.6666666666666666,0.9460677802562714,0.03797935778525478,0.18586979533000847,0.1718144910965989,0.7946666666666667,0.20816232981871516,0.6,3.4351832485198974,1.2081317455250649,0.1847965022510517,0.17983729420439357,0.8123076923076924,0.19047123126821122,0.6923076923076923,4.166577415466309,1.6063549905917518
A0A2K4YB08,0.18289117822596343,0.14101667770603588,0.8583333333333333,0.14775166853729793,0.8333333333333334,0.9149553215503693,0.02818144370744631,0.20558760392843195,0.16038426130680375,0.766,0.2087199080107118,0.55,3.485321319103241,1.9362597898862421,0.21770215535446819,0.16203000477023832,0.7813333333333332,0.19064335521829467,0.7333333333333333,4.2474342679977415,2.00602604598069
A0A3S4RS92,0.1829593007363665,0.18728999318047126,0.8449999999999999,0.17834890897713204,0.6666666666666666,0.970900593996048,0.042816488243777574,0.1861133902152152,0.18329693470830805,0.833,0.18944920163463344,0.75,2.9271600031852723,0.8985137048968846,0.1844950931430534,0.15705599572465512,0.8377777777777777,0.1666518511933571,0.7777777777777778,3.455561065673828,1.7314845411731814
A0A4V3HUY3,0.18309502507032338,0.19777401354407223,0.8377777777777777,0.2225996794336205,0.7777777777777778,0.9914703977108001,0.03912481694004096,0.19134922824948422,0.17854907424045266,0.8157142857142856,0.2037054696549578,0.7142857142857143,4.433057162761688,1.308277133369061,0.19137261530078015,0.19542208832257787,0.804,0.2187479523713689,0.6666666666666666,3.5986484599113466,1.618129935935458
A0AAJ3TVZ5,0.18321736324900678,0.211072802573824,0.8099999999999999,0.21840329667841554,0.6,1.1824490594863892,0.04637855456671432,0.19711231600225174,0.24838403251196103,0.815294117647059,0.21404006351365004,0.6470588235294118,3.017463893890381,0.8690392160724143,0.20717028364587367,0.25928419422074944,0.8092307692307692,0.2215491450415439,0.6153846153846154,2.627639739513397,1.4636750281318236
A0A117I9Z0,0.18339798465810786,0.17551899399178794,0.8276923076923077,0.17550603084767583,0.7692307692307693,0.9229467105865479,0.0275397425122641,0.27043044685745676,0.18922472187719952,0.7155555555555556,0.19602217057778104,0.3888888888888889,3.6373304772377013,2.089015593320677,0.23654900666154102,0.14736247456479284,0.7250000000000001,0.201059692628831,0.5,4.437326853275299,1.9968654936400259
A0A927JBF8,0.1834808619377696,0.19374760659505427,0.8138461538461537,0.21688488479937432,0.6153846153846154,1.0751199662685393,0.039507374056475704,0.2193422694615807,0.2095739195423605,0.7971428571428573,0.22153453685691576,0.6190476190476191,2.6916328835487366,0.7760288726156969,0.18534517151141505,0.21145440836708257,0.8011111111111111,0.24170433933696966,0.6666666666666666,3.4685006666183473,1.9138181232374571
A0AAD1I0L4,0.18354185878165366,0.17264961709433888,0.835,0.17834890897713204,0.75,0.7978492271900177,0.02990262840204391,0.23122005726050654,0.1714392349337282,0.7655555555555557,0.1954829410636989,0.5,3.5439981341362,1.3560573041051176,0.1885532268066377,0.1257614080621438,0.8057142857142855,0.17670452681218543,0.7142857142857143,3.9376395201683043,1.7405228606029428
A0AB73MHS4,0.18362624023857504,0.19886780766137294,0.8480000000000001,0.1984338680769994,0.7,0.9602567851543427,0.02875441683578762,0.17193060925106424,0.16343879174930362,0.8306666666666668,0.18745547619516365,0.7333333333333333,3.841880216598511,1.268804530296223,0.20957791921993138,0.2037571968954627,0.7769230769230769,0.22679657490917396,0.6153846153846154,3.362370324134827,1.5864022232203665
A0A7K0D4H1,0.18367153475933506,0.1991114052292291,0.8583333333333334,0.1859136597694986,0.75,0.9006984210014344,0.031153092747932095,0.2687800345770243,0.21484554587313048,0.7849999999999999,0.1876832437912346,0.625,2.912982521057129,1.3889298590535473,0.21017151322560032,0.20884544092428758,0.8092307692307693,0.20208381880419124,0.6923076923076923,3.1501485085487366,1.8541023808455865
A0A2T2Z8U3,0.18374542801954574,0.20866878990109494,0.842,0.22440142602042437,0.7,1.0106573963165284,0.03806257926901412,0.2314549489571982,0.20664383204317488,0.7905263157894736,0.21347928986722822,0.631578947368421,3.528066999912262,1.421518871348569,0.181755915548243,0.1829263191004709,0.8325,0.20480173339110194,0.6875,5.012026340961456,1.9868877148538913
A0A251Y3Z3,0.18380492071402574,0.2389932372021184,0.868,0.16277591959500642,0.7333333333333333,1.007220106124878,0.027546401787014806,0.1888545115239358,0.19281987796407007,0.857,0.1713796954134299,0.8,3.0716306138038636,1.322258018965401,0.19739580219063857,0.18637127517977517,0.8493333333333334,0.16603078697103804,0.8,2.7367508220672607,1.9114942157969863
A0AB33ACN0,0.1841651829018727,0.16565907651607645,0.8184615384615385,0.19366291705896352,0.6923076923076923,1.0312871432304382,0.04148916087614857,0.13089519614773837,0.1438601389903286,0.8811764705882353,0.16456296320293787,0.8235294117647058,3.4007611083984375,1.3031653461982247,0.1444332635451603,0.14061124429586325,0.875,0.16695807857064,0.8125,3.1175291967391967,1.595907323735685
A0A0U0ZLV7,0.18427382540130197,0.2226872559853489,0.8316666666666667,0.2171724864914727,0.6666666666666666,0.9389182937145233,0.03174080336458259,0.16803223700271466,0.16762994624453117,0.856842105263158,0.17171128251497128,0.7894736842105263,2.6681750869750975,1.0118312402569256,0.14732653347340793,0.17567057952437787,0.8887499999999999,0.14679386056644195,0.8125,3.2733110284805296,1.6990167617947514
A0A0N9XFV2,0.18436022610857497,0.18228406733938726,0.8650000000000001,0.15365003525327722,0.75,1.1174770259857179,0.04084735727571639,0.21860352910761505,0.193815346309732,0.795,0.22332711434127295,0.6875,3.5142625188827514,1.2308005050417838,0.271300452383347,0.17573493536694815,0.7523076923076922,0.19030962003874094,0.5384615384615384,3.1772473192214967,1.8457990087198175
A0A8J3FU84,0.18466590534050287,0.16751927464107327,0.8276923076923077,0.18473073319559538,0.6923076923076923,0.9666009724140168,0.03597669801217699,0.20566493503628006,0.20359466972925624,0.7855555555555556,0.21744021457306428,0.6111111111111112,3.3238495707511904,1.2059798031432893,0.1636427248288452,0.167482153640979,0.84375,0.1808616529284193,0.75,2.9594088530540468,1.7409267768868513
A0A3S3ZSH2,0.18485018594251781,0.20868463132409185,0.7981818181818183,0.2328408813611945,0.6363636363636364,1.0747355949878692,0.03921354294967896,0.22429229726823632,0.24558926203224504,0.7773333333333333,0.23752801004419574,0.5333333333333333,3.90088742017746,2.0198477830920964,0.19320805462585472,0.22243212633480705,0.7985714285714286,0.2309563082631228,0.6428571428571429,4.196975035667419,2.158774511227699
A0A179VCR2,0.1850605441844429,0.19430776855041412,0.8492307692307693,0.1741114381636321,0.6923076923076923,0.9458670175075531,0.04981638323611104,0.17147011846448934,0.1774247430642515,0.8494736842105264,0.17452110969315962,0.7894736842105263,2.4814986038208007,1.1251254512193678,0.17354840917265052,0.18237216829090205,0.8626666666666668,0.15847046692961084,0.8666666666666667,3.2369564890861513,1.7237261160150985
A0A1X1TXE9,0.18519548755109924,0.16533248249354637,0.82,0.1851125783588643,0.75,0.8455395555496216,0.029961586186272524,0.21867982331801286,0.18016301573022894,0.7494736842105263,0.21912442233893958,0.5789473684210527,3.078127281665802,1.6275332761535872,0.19471871574395128,0.1466149628296786,0.7705882352941176,0.19561278041475635,0.5882352941176471,4.230580623149872,2.188829966299364
A0A1A3P7V6,0.18524850524487213,0.21511840983652025,0.8490909090909091,0.2077347323108595,0.7272727272727273,1.049713340997696,0.0454196874093148,0.19941141126255907,0.17355571747532716,0.8110000000000002,0.19271481520630424,0.7,3.9539464211463926,1.232404249806156,0.21445057338847567,0.17996546737805727,0.8040000000000002,0.19172202099219934,0.6666666666666666,4.986531543731689,1.8589683428470811
A0ABD6NXB6,0.18579421434178134,0.20611515882445725,0.8200000000000001,0.2110778201371384,0.6153846153846154,1.117861053943634,0.03169622419125763,0.20727476281283075,0.2033666494169612,0.8141176470588235,0.2016128737582298,0.7058823529411765,2.612912106513977,0.8966107488980366,0.18812250574508252,0.1570492570338389,0.7973333333333333,0.20024873421711198,0.5333333333333333,2.603719048500061,1.8069095157311237
A0A4R4V2D0,0.1858473378898005,0.20199611692430344,0.836,0.21443880245888336,0.7,0.9345444786548615,0.039351708108733216,0.22281373605843532,0.23928014766881736,0.77,0.2613851989348713,0.6111111111111112,3.450089092254639,1.6789783358484198,0.2772021566111246,0.24089148054025858,0.7123076923076923,0.2621260368059564,0.5384615384615384,2.882180416584015,1.6631201807755727
A0AAW5SKH5,0.18609221106582388,0.1874588713774526,0.8654545454545456,0.1770651465300342,0.8181818181818182,0.969367743730545,0.029793643530919862,0.21346890498314106,0.2240510738570603,0.8105263157894738,0.21109922047801738,0.6842105263157895,3.23211008310318,1.0215408838888587,0.18761182597762366,0.17316584527512072,0.825,0.18993419913222578,0.6875,3.7224877166748045,1.596014687863918
A0A1S1LF81,0.1865107113677479,0.21653806175966078,0.8,0.2351169921549695,0.6,0.919970691204071,0.02762668712989053,0.1853147217539788,0.1799020551807813,0.8013333333333333,0.21121447761826256,0.6666666666666666,3.9560612535476682,1.3393556657566004,0.1950289641713332,0.19732733510729608,0.7938461538461539,0.2185806825703026,0.6153846153846154,4.466256237030029,1.739469637307803
A0A7I7X9D1,0.18686741157853698,0.21128170596769905,0.8642857142857144,0.1719100381725564,0.7857142857142857,0.9919303107261658,0.03871883406093714,0.1589148105056493,0.15276528535918352,0.8366666666666667,0.19553345834749952,0.7222222222222222,3.510326797962189,1.3822511018178638,0.16264477913656508,0.16949640173032873,0.8157142857142858,0.2252844007571092,0.6428571428571429,3.9323428511619567,1.7191429745218507
A0A5N0EJT8,0.18688362479377113,0.18284032801269867,0.8369230769230769,0.1827728567368889,0.6923076923076923,0.9542624628543854,0.030356981697521716,0.20962302531330818,0.19270527014894434,0.8094736842105262,0.19176393613559373,0.6842105263157895,2.525133271217346,1.0749181403612273,0.15424933687921116,0.1715753570307763,0.8492307692307693,0.18706072804394666,0.7692307692307693,3.2238157415390014,1.9093442231322137
A0AAE6TQG2,0.18697525046168484,0.19668741433182535,0.8133333333333334,0.19770910168449224,0.6666666666666666,0.9897378647327423,0.03450218312136925,0.20299873344376487,0.17651982225699764,0.7741176470588236,0.196769761651393,0.5294117647058824,3.5284566473960877,1.4100103859231026,0.16963806212425162,0.14906871035430297,0.8173333333333334,0.19729729400633506,0.7333333333333333,3.624706048965454,0.9286606889791073
A0ABD6QS80,0.1875857959248949,0.20790109584469826,0.86,0.17679689719319977,0.7857142857142857,0.9629841005802154,0.04820577991443246,0.20688012082583027,0.2685072097089792,0.8247619047619049,0.2153097225951279,0.6666666666666666,3.302870461940765,1.4852873902504165,0.19295167830161816,0.23892002887321356,0.8786666666666666,0.1683594039217557,0.8,3.049007637500763,1.5054330591362093
A0A051UFG9,0.18761705733220335,0.16240241496192126,0.82,0.19131126469708992,0.75,0.8991979622840881,0.03130434371613499,0.21694748329940458,0.17877671337812412,0.7905882352941176,0.20258536583333703,0.7058823529411765,3.3334724640846254,1.8092787457342219,0.19930561523776244,0.15868625836309477,0.79,0.2054263858417414,0.625,3.6877034378051756,1.963792355037775
A0A0U0ZPX5,0.18774183112416792,0.21989325108380875,0.8133333333333332,0.2260776661041756,0.6666666666666666,0.9880980241298676,0.039530789001924714,0.1699405850196909,0.16936436801376267,0.8160000000000001,0.21481154531356084,0.6666666666666666,3.92396270275116,1.417256532504157,0.19045940809192247,0.1733732055351839,0.7999999999999999,0.19595917942265423,0.6923076923076923,3.9833156752586363,1.5094490225749502
A0A7W9NKR9,0.18787091035322073,0.1816793828930639,0.8618181818181818,0.1621345222516942,0.8181818181818182,0.9178165662288665,0.030234632023722532,0.20322270171000845,0.20635595960271952,0.7933333333333333,0.22080660215572256,0.6111111111111112,2.7047841143608093,1.1715161685118138,0.2366530415035379,0.2139847616781339,0.7700000000000001,0.21643210746757777,0.5714285714285714,3.042266397476196,1.6423782832767786
W9AKH0,0.18787509144276596,0.14974147564090895,0.83,0.16862186493255651,0.6666666666666666,0.8988312077522278,0.023631753803709365,0.26393331632212014,0.17980056679153827,0.7033333333333334,0.21252450839060108,0.3888888888888889,4.0893813371658325,2.1839237828671894,0.22819788450354878,0.160697429343234,0.7433333333333334,0.20776589389663228,0.4444444444444444,4.563775310516357,2.094608831057568
A0A1A2YYV5,0.18788763901160588,0.20247603781304563,0.8072727272727274,0.21341768304903072,0.6363636363636364,1.100874184370041,0.049116528910701,0.22787493255577695,0.23810544917739626,0.7688888888888888,0.24305666666412698,0.5555555555555556,3.315569984912872,1.7248143331480112,0.2300494162537647,0.25697816994909134,0.7505882352941178,0.27043473907189847,0.5294117647058824,3.284495966434479,2.295601765236233
A0A3Q9KMK0,0.18791819222662362,0.19185192693470918,0.8507692307692308,0.18656661167453295,0.7692307692307693,0.9420010221004486,0.03694663431439514,0.18739420346667698,0.2025240185874433,0.8233333333333334,0.2118962010041709,0.6666666666666666,2.4292789983749388,0.581573972861917,0.20890575329635763,0.2158585923526123,0.7742857142857144,0.2269585955226914,0.5,3.9283151388168336,2.350806682530607
A0A561TWL9,0.18820474841112186,0.17330823391253378,0.83,0.19604421270043482,0.75,0.9557234787940979,0.02546906337155953,0.1935999908508405,0.16811818398296188,0.8104761904761905,0.19891314664771922,0.6666666666666666,4.137438902854919,1.3952061279265553,0.22663510909658802,0.18527862799661401,0.78875,0.1976067749344642,0.625,4.515268716812134,1.774803307753797
A0A154V3B3,0.18843469707257401,0.2143825331354677,0.836923076923077,0.1913267288168679,0.7692307692307693,0.9381458926200866,0.022976633332682496,0.2131530609611797,0.2257176260037103,0.8136842105263158,0.18963151321266228,0.6842105263157895,2.8155255031585695,1.4474956699415316,0.17321788762939783,0.18395134811678585,0.8058823529411765,0.22236850241221642,0.6470588235294118,3.585336081981659,2.375207666706088
A0A7I7MPF4,0.18846082703459724,0.1804231248638209,0.85,0.1731638365413353,0.7857142857142857,0.9979694247245788,0.034512844066265,0.17880902522308093,0.20196696215013127,0.8352380952380952,0.20046657594861633,0.7142857142857143,2.8142798781394958,1.5369647783025302,0.2165073655494461,0.16614665781832538,0.80375,0.17538796281387156,0.6875,2.9345950651168824,2.1195423435800267
A0AAD1IMS5,0.18852718670557428,0.21214734593758944,0.8323076923076923,0.2377508018640153,0.6923076923076923,1.0088502478599548,0.04045749690942683,0.15012793397522542,0.19174611423100987,0.8411764705882353,0.2204242527742187,0.7058823529411765,3.0225125408172606,1.331223238523834,0.21047491085969633,0.22953456091206642,0.8341176470588235,0.1809471428680506,0.7647058823529411,2.4884875345230104,1.2676558626503382
A0A329M492,0.18857735284414806,0.24016160881272547,0.828,0.19863534428696217,0.6,0.9011608719825744,0.02020068143287983,0.2163046429219401,0.19591042933434988,0.7905882352941176,0.20339676058023362,0.5882352941176471,3.5284839177131655,1.743679634004824,0.1974849525922376,0.16286229777761474,0.7879999999999999,0.19917161779062129,0.6666666666666666,4.1184273219108585,1.5670380938953534
A0A1X2L0G7,0.18862153170341447,0.217286962506832,0.8381818181818183,0.20879821410844496,0.7272727272727273,1.083581233024597,0.03470503466185395,0.20561515306617406,0.16557930033919466,0.8188235294117647,0.18515120539205648,0.7058823529411765,3.441035530567169,1.093621255297966,0.2068581688847449,0.16412896019934153,0.8328571428571429,0.16135270024871298,0.7142857142857143,2.8751156735420227,1.862675495176656
A0A0L0JLL3,0.18872957929602885,0.19044605405694026,0.8083333333333332,0.2340168559930863,0.6666666666666666,0.9389526450634003,0.04404904937718699,0.226576546149451,0.21858093800625586,0.7844444444444444,0.22286573492232745,0.5555555555555556,3.2951653361320496,1.2950241099143507,0.23197084789549638,0.21052616941275729,0.7813333333333333,0.224673590397764,0.6,3.085768766403198,1.6439322679256243
A0A7H1Q5K4,0.18873534448533613,0.2004290128736764,0.8300000000000001,0.21393145319626722,0.75,0.9677522730827331,0.03655504330139938,0.29056445533015535,0.22105951268538468,0.74375,0.19624203805505078,0.5,4.601880431175232,1.2200026641746502,0.252344778749205,0.20478575781223832,0.7733333333333333,0.1972702601903175,0.6666666666666666,3.9011977910995483,1.4536224013028811
A0AB73U7U3,0.18876227189838157,0.198210445447277,0.8183333333333334,0.2107855677117282,0.75,0.9022501254081726,0.031660311291218324,0.19996036796853114,0.18960742963789995,0.8300000000000001,0.17628890429569802,0.7222222222222222,2.812512719631195,1.3574151082613883,0.1882694122925527,0.21429128222665086,0.8576470588235294,0.16519255829146448,0.8235294117647058,3.1701581120491027,1.6279721640666964
A0A370I008,0.18888032564053822,0.15235745450822613,0.8266666666666665,0.16519348924485155,0.75,0.935311154127121,0.0334993655506389,0.2137792623271628,0.2047320058789647,0.7800000000000001,0.20280387512250814,0.5294117647058824,3.5768757009506227,1.260732028133449,0.14223721604740958,0.15129913916363744,0.84,0.20784609690826528,0.7272727272727273,5.262677805423737,1.7961494063346362
A0A4R8S7U6,0.1892645028623346,0.2493543283602864,0.842,0.20385288813259428,0.7,0.9376521754264832,0.034402933896925156,0.1659524129505017,0.2502432551676096,0.8462500000000001,0.2251353759407881,0.75,4.100294842720031,1.5268501606047535,0.20939490556818396,0.26273165854346625,0.8461538461538463,0.19173453047772795,0.7692307692307693,4.531384046077728,1.6516474101324679
A0A1A3U111,0.1894272211275127,0.1825707627538391,0.8563636363636363,0.16837580949513054,0.8181818181818182,0.7665670180320739,0.02544914126886029,0.21614509816394853,0.17302796008039326,0.7811111111111111,0.1960127231950033,0.6111111111111112,3.3705924487113954,1.4697475055327411,0.19488305020715896,0.15147220253127416,0.7729411764705881,0.19691039185920414,0.5294117647058824,4.283150510787964,2.087182252516385
A0A1G6K7R0,0.18959563802627277,0.18137718634539246,0.8181818181818182,0.191729837475841,0.6363636363636364,0.9350070858001709,0.027587193612928412,0.23706836979329374,0.18534610661550904,0.75,0.20344259359556172,0.5,3.1415076088905334,1.0010648052905573,0.162931479819801,0.14234220801270642,0.7914285714285716,0.20739393650239435,0.5714285714285714,3.604047250747681,1.766772584366573
A0A1Q9LN36,0.19010805541044107,0.15518797351436953,0.8622222222222222,0.1547598697464902,0.7777777777777778,1.0296796071529388,0.028616941487623466,0.20178337678797678,0.2384185912699526,0.82375,0.229370742467299,0.6875,3.5147071504592895,1.2501494746097472,0.21252616203156907,0.23272210213266062,0.8138461538461539,0.19773869554534929,0.5384615384615384,2.541419954299927,1.6673983694755172
E3J9G9,0.19027182105883994,0.2013222691207954,0.8075,0.23301019291009567,0.625,0.9344695365428924,0.022028747911356283,0.17112543814500178,0.1964354302164679,0.8200000000000001,0.21016999921831983,0.7142857142857143,3.633510642051697,1.7062511180810849,0.21013214223177076,0.24054275021738597,0.7969230769230771,0.23229240907444534,0.6153846153846154,4.031058039665222,2.2197715543000243
A0A7V8RXZ3,0.1903240800455486,0.19622578507288857,0.8433333333333333,0.19576062480034698,0.75,1.051106173992157,0.03880258034184814,0.1180043765856213,0.15210744823818378,0.8988888888888888,0.15669818437893376,0.8333333333333334,3.8359873032569887,1.7075308661523225,0.15547944950861287,0.14676331919245847,0.8760000000000001,0.13627423331894647,0.8666666666666667,3.346549093723297,1.622096288437647
X8A9W7,0.19036397760549856,0.18242516305544207,0.8277777777777778,0.18488902243584918,0.6666666666666666,1.1309541034698487,0.03606635767706185,0.23790811676013343,0.22786025504342627,0.7866666666666666,0.2217105219775452,0.6190476190476191,3.1525811886787416,0.7435633628999524,0.21094942814673223,0.2372680207636511,0.8013333333333333,0.22216710427563802,0.6666666666666666,3.6959503173828123,1.8039186825971474
A0A7W9PLQ8,0.19037265809558246,0.18136873301926917,0.8527272727272727,0.17586621511772724,0.8181818181818182,0.8794940030574798,0.024420069183999447,0.2775991996677574,0.22524687295131907,0.7528571428571428,0.21415710426255408,0.5714285714285714,3.052814769744873,1.177412901604556,0.259939212461933,0.19896621127437258,0.7583333333333333,0.18229249999809521,0.5833333333333334,4.0294984388351445,1.9278230776173781
A0AB33AHW7,0.19049472021484185,0.20399973886957545,0.8338461538461538,0.18800730188514003,0.6923076923076923,0.9456807386875152,0.033523460262125444,0.16692533775659443,0.17038103795569975,0.8673684210526316,0.15656988032128885,0.8421052631578947,2.9234539031982423,1.2684456857617168,0.15349746207790754,0.1722183068329737,0.87875,0.15369917859247004,0.875,3.124328713417053,1.8056249999617568
A0A1X0DSG2,0.19064240494541926,0.20609632362341557,0.8276923076923077,0.21028017376654873,0.6923076923076923,0.8616302311420441,0.0371367716416475,0.19682627216303797,0.19045444358208488,0.7952941176470588,0.22244940329032453,0.6470588235294118,2.826334652900696,1.5586783931223034,0.21318872578019074,0.16205689507940077,0.756,0.2139408017809288,0.6,4.281847307682037,1.8185961595290816
A0A291RHD9,0.19112357465476681,0.1955645585140145,0.8183333333333334,0.20743807643621157,0.5833333333333334,0.9401837682723999,0.033365523867711494,0.23531940285559325,0.20972317711824875,0.7613333333333333,0.22360282248268293,0.5333333333333333,2.838330068588257,1.1824429056841324,0.21031030014523555,0.1814645212474756,0.8046153846153845,0.1942486663498574,0.6923076923076923,2.653707692623138,1.5821871738109978
A0AA37PRM7,0.19114382861693915,0.18860746740225173,0.8272727272727274,0.19301864766676674,0.7272727272727273,1.1023933029174804,0.047587339622294986,0.24294105772792607,0.18193071380318157,0.7737499999999999,0.19127450823358558,0.625,3.1212101936340333,1.0853056134800734,0.20931912916758297,0.14366442583615716,0.8228571428571428,0.1715237830834701,0.7142857142857143,2.9547878670692445,2.0196673165502985
A0AB74FEB0,0.19127553502393055,0.18493572897209226,0.8460000000000001,0.19617339269126177,0.7,1.043162271976471,0.041304769549208295,0.11781909307890981,0.16208908405105377,0.8811111111111111,0.18779092656133692,0.8333333333333334,3.398593852519989,1.3462023503616896,0.14697581773731302,0.16640466531370254,0.8685714285714285,0.16348250858194247,0.7857142857142857,4.107297613620758,1.8028475403545061
A0A1W9ZC84,0.1912912871094566,0.19375316692652955,0.8306666666666668,0.19430102647409994,0.7333333333333333,1.02396275639534,0.043720307076574955,0.2118167309313878,0.19269131152862634,0.7968421052631579,0.21997733451615198,0.6842105263157895,2.832707107067108,1.2431726362782471,0.1982689781662581,0.1911608700101847,0.7929411764705881,0.22375839664514077,0.6470588235294118,2.5562685894966126,1.631354122300009
A0AAJ3NT49,0.19144874003614093,0.1863351630598132,0.826,0.18331393836803572,0.7,0.9283070492744446,0.021454367627217752,0.20517745644172608,0.1669111132575039,0.7752941176470589,0.19421387988984853,0.5882352941176471,3.500439248085022,1.2960689318079304,0.16128308396264868,0.12211995127464972,0.8425,0.1692446454101281,0.75,5.166514883041382,1.252549912724052
A0A1X0K0U7,0.1917048014270654,0.1696953474966592,0.8553846153846153,0.16791093722636619,0.7692307692307693,1.0791471743583678,0.039212830705639766,0.2792536896684995,0.20960359821699864,0.7788235294117647,0.18233396485702938,0.7058823529411765,3.4815557980537415,1.4620344820667452,0.2809889030251036,0.2617136684364596,0.78,0.20137030565602268,0.5625,2.67544349193573,1.5327024248386054
A0A544W498,0.19203203707592228,0.1825847496905568,0.8246153846153846,0.19297729577955675,0.7692307692307693,0.9325885355472565,0.025479298602264788,0.24673614599321514,0.17553976034344015,0.7777777777777779,0.18605720612386203,0.6111111111111112,3.3036038303375244,1.6533268311326674,0.2512573204742441,0.15584925532508256,0.7325,0.2033316256758894,0.5,3.8442559933662412,1.8670321311833848
A0A839Q3V9,0.19219701679427098,0.17060529285690385,0.8371428571428571,0.18911177992426184,0.7142857142857143,0.9573595702648163,0.028945887510024717,0.16890457197121284,0.16788073170099327,0.8458823529411764,0.19902878371583552,0.7647058823529411,3.5821583247184754,1.2160568040919324,0.1542462063147445,0.14456144988999284,0.8399999999999999,0.18286607121059936,0.8,4.818211355209351,1.9387968418404582
A0A1A0MX32,0.19220563690258932,0.1857693144442053,0.8383333333333334,0.17252214028607715,0.75,1.034002833366394,0.03282537929299372,0.17273208354860664,0.18417252668222395,0.82375,0.20214088527559188,0.625,3.640114974975586,1.5339274341876687,0.15266116304073643,0.17640814533093296,0.8553846153846154,0.1823190519018529,0.7692307692307693,3.1460145473480225,1.7222435982478386
G8RIP0,0.19240571786672606,0.17010894865847795,0.8492307692307691,0.19321018998694892,0.7692307692307693,1.0248341965675354,0.04195961715642386,0.2084515224441416,0.19297202322071552,0.8295238095238094,0.1833673437841098,0.7619047619047619,3.180088691711426,1.2047385195966696,0.2196223432207601,0.17636342949387518,0.8026666666666666,0.2051167689119758,0.6666666666666666,4.509325342178345,1.8405916821432289
K0UL90,0.19243418562059614,0.21892668346854038,0.8383333333333334,0.20647168221224807,0.6666666666666666,0.9305017650127411,0.022976628580981776,0.1414888267622771,0.22730713012797366,0.88,0.1953202498462461,0.75,3.1330202770233155,0.8859518944528633,0.20827244069489995,0.22951869244410894,0.8371428571428571,0.19359119561697058,0.7142857142857143,3.6933369421958924,1.6048634053912607
A0A0B1ZIQ0,0.1929339686762207,0.2098563167266386,0.8646153846153847,0.1804530786921283,0.7692307692307693,0.9286977589130402,0.03656481243148958,0.2140698487213098,0.19925287374630918,0.8177777777777778,0.19685176474685365,0.6666666666666666,3.0844767260551453,1.2575407079691352,0.22100038593743382,0.16866937393297596,0.7894117647058825,0.19788501082358542,0.6470588235294118,2.7869748067855835,1.516648444370797
A0A1X2AMC4,0.19297751098485869,0.189834356475578,0.84,0.1762573875520305,0.75,1.04597727894783,0.027735687135045057,0.2355209185213934,0.1932276113478189,0.7379999999999999,0.21761433776293324,0.45,3.41198890209198,1.0813648415032515,0.25087850919215726,0.18997116965824154,0.7564705882352941,0.21868433270411078,0.5882352941176471,4.449463376998901,1.7110332755008832
A0A2G5PN19,0.19301990284246512,0.21708085284368797,0.7927272727272726,0.23545279044624978,0.6363636363636364,1.097294602394104,0.0351183457630219,0.2529314854102389,0.2642070971585743,0.7694117647058824,0.23971724982068288,0.5294117647058824,2.934891414642334,1.4383613093243115,0.21944598306068724,0.2573229607303571,0.76125,0.27662869970413406,0.625,3.84910058259964,2.396618731357477
A0A7K3R588,0.19307130278811555,0.22524938876064096,0.8555555555555555,0.21119296658696396,0.7777777777777778,0.9618165457248687,0.05022992567061698,0.2682675544945058,0.23007282895074727,0.7352941176470589,0.2400518975030393,0.5294117647058824,3.6348509573936463,1.0419790445604427,0.24914641005450072,0.2207130358839903,0.7666666666666667,0.2439307734219326,0.6,3.892562913894653,1.4802436106635601
A0A8J4A7U7,0.193137084812,0.20043211018141904,0.8200000000000001,0.2123857158748966,0.6923076923076923,0.9982424688339233,0.02449818441478338,0.18994465393746246,0.17282384315598567,0.8063157894736842,0.19671541095853995,0.6842105263157895,2.382448055744171,0.8243953168563967,0.18662272392369328,0.14552978561791882,0.8200000000000001,0.16701297354796524,0.7333333333333333,2.8198655605316163,2.0377444793916575
A0A829Q576,0.1932178642117516,0.19531616610810984,0.8433333333333334,0.18776462807343547,0.75,0.9287140119075775,0.03830598422981709,0.15002454166856238,0.16563731835474932,0.8677777777777778,0.18380410935907812,0.7777777777777778,3.027751784324646,1.0988395849878767,0.12253606482226592,0.17838562444051215,0.8893333333333333,0.16619132214275073,0.8,2.9326149129867556,1.189394055116081
A0A1T5XJ36,0.1943056841701429,0.22638019813504176,0.8316666666666666,0.2041989770352002,0.6666666666666666,0.9503239464759826,0.0314066193791707,0.17763215706791483,0.17370604655113983,0.8547368421052631,0.1647763530892589,0.7894736842105263,2.990794496536255,1.4405580743346642,0.19484205618004422,0.20963563835944243,0.8211111111111111,0.19084283495672816,0.6111111111111112,2.6175222182273865,1.4526592940787217
